index,news_id,pos_words,pos_weights,neg_words,neg_weights
462,256,"[""断章取义"", ""有"", ""在"", ""明显"", ""没"", ""吃"", ""是"", ""现在"", "","", ""吗"", ""超标"", ""期间""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""公务"", ""缺乏"", ""演技"", ""该"", ""对"", ""豪华"", ""要"", ""也"", ""引发"", ""案例"", ""用餐"", ""？"", ""曾"", ""一顿"", ""官方"", ""高级"", ""明确"", ""副省长""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
463,3945,"[""出于"", ""将"", ""动机"", ""老调重弹"", ""经济侵略"", ""自己"", ""受益者"", ""改革"", ""站不住脚"", ""指责"", ""靠"", ""政治"", ""发展"", ""缺乏"", ""正常"", ""部分""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""这种"", ""真是"", ""国内"", ""“"", ""全球"", ""这份"", ""双标"", ""美方"", ""产业"", ""反而"", ""和"", ""提到"", ""主要""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
464,2757,"["","", ""。"", ""》"", ""可能"", ""上"", ""正式"", ""本人"", ""焦点"", ""（"", ""谣言"", ""去世"", ""源于"", ""在""]","[0.001588, 0.001463, 0.001455, 0.001292, 0.00128, 0.001189, 0.001127, 0.001103, 0.001053, 0.001001, 0.000998, 0.000818, 0.000572]","[""官方"", ""时有"", ""意外"", ""公众"", ""消息"", ""时"", ""需"", ""国家"", ""曾"", ""人物"", ""，"", ""出现"", ""低成本"", ""关于"", ""新片"", ""先"", ""着""]","[-0.002782, -0.002426, -0.002184, -0.002163, -0.002159, -0.002038, -0.002038, -0.001942, -0.001843, -0.001825, -0.00168, -0.001491, -0.001363, -0.001281, -0.001158, -0.001143, -0.000984]"
465,4754,"[""春运"", ""2016"", ""预售"", ""天"", ""曾多次"", ""压力"", ""改为"", ""年"", ""后"", ""年底"", ""部门"", ""规定"", ""当时"", ""火车票"", ""目前"", ""可以"", ""，"", ""购买"", ""购票"", ""月"", ""2014"", ""政策""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""注意"", ""需要"", ""。"", ""期"", ""的"", ""最长"", ""可达"", ""但""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
466,5176,"[""要"", ""连环"", ""尤其"", ""在"", ""早日康复"", ""希望"", ""不能"", ""冬天"", ""保持"", ""司机"", ""安息""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""大雾"", ""预案"", ""大"", ""有"", ""交通管制"", ""交警部门"", ""，"", ""太"", ""加强"", ""可怕"", ""山西"", ""这"", ""不是"", ""应急"", ""时有发生"", ""雾灯"", "" "", ""地处"", ""。""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
467,552,"[""到底"", ""\"""", ""热血"", ""冲昏头脑"", ""中国"", ""！"", ""人山人海"", ""维持""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""出现"", ""有没有"", ""拥堵"", ""过激"", ""游行"", ""城市"", ""听说"", ""拦住"", ""多地"", ""行为"", ""部分"", ""被"", ""易"", ""还"", ""市中心"", ""总体"", ""警察"", ""实际"", ""聚集地"", ""商业区"", ""造成"", ""作为""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
468,5160,"[""孩子"", ""。"", ""因"", ""文化差异"", ""特别"", ""有所不同"", ""在"", ""的"", ""比"", ""、"", ""东西方""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""话语"", ""日常生活"", ""，"", ""品德教育"", ""公平"", ""出现"", ""消息"", ""正面"", ""积极"", ""品行"", ""谢谢"", ""高尚"", ""常见"", ""文化"", ""礼仪"", ""有"", ""说"", ""道德观念"", ""涉及""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
469,404,"[""应"", ""，"", ""核实"", ""和"", ""的"", ""被"", ""（"", ""误导"", ""描述""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""网络"", ""中国政府"", ""高度重视"", ""出现"", ""依法行政"", ""环境"", ""公众"", ""避免"", ""理性"", ""极端"", ""任何"", ""城管"", ""城市"", ""对于"", ""受到"", ""正规渠道"", ""监督"", ""行为"", ""中国"", ""维护"", ""市容""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
470,1610,"["","", ""搞清楚"", ""2023"", ""暴跌"", ""早"", ""亿美元"", ""马化腾"", ""财富"", ""）"", ""（"", ""三甲"", ""350"", ""稳定"", ""这"", ""》"", ""离谱""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""微信"", ""深圳"", ""创始人"", ""作为"", ""位"", ""现在"", ""健康"", ""出事"", ""可信度"", ""露面"", ""34"", ""企业家"", ""没有"", ""互联网""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
471,3982,"[""爱奇艺"", ""平台"", ""暴雷"", ""加强"", ""证监会"", ""严查"", ""合规性"", ""了"", ""曝光"", ""调查"", ""在线视频"", ""审查"", ""问题"", ""商业"", ""评论"", ""领先"", ""常见"", ""披露""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""SEC"", ""实锤"", ""和"", ""美国"", ""财报"", ""概股"", ""为准"", ""。"", ""纳斯达克"", ""美"", ""需以""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
472,4543,"[""王妃"", ""靖"", ""称赞"", ""古装"", ""营销"", ""记得"", ""瞎"", ""虽然"", ""因"", ""请"", ""热度"", ""标志性"", ""早已""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""建华"", ""这剧"", ""他常因"", ""2015"", ""蹭"", ""（"", ""靖王"", ""自称"", ""中国"", ""炸"", ""王凯"", ""绝"", ""闭眼"", ""和"", ""受欢迎"", ""条件"", ""今晚""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
473,1569,"[""牛"", ""出售"", ""看到"", ""纽交所"", ""万美元"", ""HP"", ""香港"", ""上市"", ""2023"", ""HK"", ""1.9"", ""意外"", ""也"", ""等"", ""2011"", ""区块""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""相关"", ""社交"", ""传媒"", ""消息"", ""\n"", ""公告"", ""二手车"", ""实名制"", ""官方消息"", ""平台"", ""版本"", ""运营"", ""逐渐"", ""中心""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
474,5459,"[""微博"", ""相关"", ""官方"", ""认证"", ""："", ""推广"", ""皇冠"", ""开通"", ""了"", ""演员"", ""，"", ""标识"", ""”"", ""背景"", ""知名"", ""电影"", ""活动"", ""会员""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""*"", ""他"", ""美国"", ""SebastianStan"", ""Sebastian"", ""活跃度"", ""可能"", ""Stan"", ""（"", ""通常"", ""或"", ""而""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
475,2255,"["","", ""美国"", ""通常"", ""的"", ""。"", ""最好"", ""可靠"", ""温度"", ""可能"", ""证实"", ""这些"", ""尚未"", ""遗传"", ""夸大""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""有害物质"", ""瓶装水"", ""乳腺癌"", ""塑料瓶"", ""谣言"", ""权威"", ""塑料制品"", ""标准"", ""提过"", ""没有"", ""安全"", ""都"", ""邻苯二甲酸"", ""没"", ""车内"", ""科学""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
476,3016,"[""或"", ""救援"", ""。"", ""\"""", ""核对"", ""的"", ""进展"", ""和"", ""优先级""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""需要"", ""直升飞机"", ""调度"", ""，"", ""重要"", ""灾害"", ""时间"", ""央视"", ""灾民"", ""中"", ""渠道"", ""是"", ""地形"", ""因素"", ""官方"", ""天气"", ""等"", ""通报"", ""受限于"", ""常"", ""工具""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
477,588,"[""需要"", ""前缀"", ""评论"", ""不"", ""格式"", ""相关"", ""客观"", ""我会"", ""任何"", ""用户"", ""标题"", ""中文"", ""我"", ""条用"", ""消息"", ""直接"", ""中立"", ""知识""]","[0.000449, 0.000375, 0.000372, 0.000296, 0.000243, 0.000231, 0.000212, 0.000211, 0.00021, 0.000182, 0.000159, 0.000151, 0.000146, 0.000124, 0.000102, 0.000102, 9.9e-05, 9.7e-05]","[""。"", ""模拟"", "","", ""分析"", ""和"", "")"", ""或"", ""解释"", ""确保"", ""按照"", ""("", ""帮助""]","[-0.000475, -0.000271, -0.000246, -0.000186, -0.000185, -0.000182, -0.00017, -0.000145, -0.00014, -0.000121, -0.00012, -0.000104]"
478,4348,"[""需注意"", ""通常"", ""相关"", ""惯例"", ""符合"", ""有"", ""普遍"", ""计划"", ""但"", ""风格"", ""策划"", ""常见"", ""肯定"", ""偶像"", ""未官"", ""不会"", ""发片"", ""剧透""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""JYP"", ""好快"", ""Kpop"", ""主打"", ""期待"", ""成员"", ""。"", ""周二"", ""其"", ""重新"", ""日""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
479,3655,"[""。"", ""共同"", ""数据"", ""通过"", ""接种"", ""旨在"", ""现在"", ""后续"", ""就是"", ""，"", ""支付"", ""好"", ""关怀"", ""、"", ""的"", ""确实""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""提高"", ""疫情"", ""新冠"", ""病毒"", ""了"", ""重要"", ""免疫"", ""健康"", ""放心"", ""群体"", ""发布"", ""担心"", ""看到"", ""积极""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
480,5558,"[""，"", ""带有"", ""励志"", ""白岩松"", ""符合"", ""形象"", ""内容"", ""媒体"", ""击中"", ""社会"", ""色彩"", ""的"", ""平淡"", ""、"", ""评论员"", ""理性"", ""央视"", ""网络"", ""著称"", ""常""]","[2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0]","[""需注意"", ""但"", ""；"", ""清晰"", ""把"", ""需要"", ""启发"", ""第三句"", ""态度"", ""5%""]","[-4e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
481,2021,"["","", ""评估"", ""需要"", ""其"", ""涡振"", ""范畴"", ""看"", ""。"", ""总爱""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""近年来"", ""公众"", ""，"", ""问题"", ""一直"", ""采取"", ""关注"", ""官方"", ""虎门"", ""常规"", ""安全性"", ""建成"", ""最大"", ""出现"", ""一座"", ""花"", ""媒体"", ""都"", ""措施"", ""年"", ""吗""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
482,1121,"[""以色列政府"", ""万"", ""以色列"", ""赔偿金"", ""怎么"", ""依据"", ""谣言"", ""善后事宜"", ""吗"", ""但"", ""编"", ""缺乏"", ""太"", ""万美元"", ""严格""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""赔"", ""手法"", ""且"", ""得"", ""事件"", ""，"", ""遇难"", ""亲自"", ""权益"", ""税额"", ""驻外使馆"", ""送"", ""境外"", ""人民币"", ""公民""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
483,2647,"[""LOGO"", ""航空公司"", ""常见"", ""带有"", ""避免"", ""低价"", ""为主"", ""省钱"", ""原来"", ""搭配"", ""Ryanair"", ""省到"", ""？"", ""山寨"", ""辞职"", ""恶搞"", ""位于"", ""说""]","[0.004684, 0.004129, 0.004116, 0.003931, 0.00343, 0.002617, 0.002533, 0.002427, 0.002088, 0.002012, 0.001857, 0.001717, 0.001649, 0.001571, 0.001531, 0.001362, 0.001359, 0.001348]","[""需注意"", "","", ""证实"", ""像"", ""未"", ""结果"", ""混淆"", ""翼型"", ""和"", ""五分钟"", ""多"", ""做""]","[-0.004768, -0.004057, -0.003309, -0.002812, -0.002142, -0.002096, -0.001764, -0.001511, -0.001404, -0.001268, -0.001133, -0.000716]"
484,742,[],[],"[""中国"", ""军队"", ""一直"", ""严格遵守"", ""国际法"", ""和"", ""法律"", ""，"", ""军人"", ""的"", ""子女"", ""所有"", ""公民"", ""一样"", ""都"", ""是"", ""遵纪守法"", ""模范"", ""。"", ""中国政府"", ""坚决"", ""反对"", ""任何"", ""形式"", ""违法犯罪"", ""行为"", ""支持"", ""依法打击"", ""犯罪活动"", ""对于""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
485,3346,"[""涉嫌"", ""山东"", ""说法"", ""管理混乱"", ""保密"", ""违反"", ""存在"", ""校区"", ""，"", ""“"", ""更是"", ""行为"", ""成分"", ""宣传"", ""考前"", ""高风险"", ""租赁"", ""”"", ""夸大"", ""包括"", ""规定""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""实地考察"", ""需"", ""。"", ""人"", ""或"", ""机构"", ""可能"", ""并"", ""例如""]","[-2e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
486,1211,"["","", ""的"", ""明确"", ""没有"", ""取缔"", ""佐证"", ""胜利"", ""支持"", ""。""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""缺乏"", ""狗肉"", ""玉林"", ""存在"", ""深圳"", ""列为"", ""，"", ""文件"", ""违法"", ""官方"", ""食品"", ""吃"", ""刚查"", ""食用"", ""已"", ""餐馆"", ""网传"", ""管理"", ""活动"", ""集中"", ""表示""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
487,706,"["","", ""尚未"", ""千万别"", ""真的"", ""号"", ""具体"", ""格式"", ""诈骗案"", ""\""""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""有"", ""近年来"", ""暴恐"", ""快递"", ""情况"", ""沈阳"", ""渠道"", ""连"", ""、"", ""会"", ""之前"", ""这事"", ""出现"", ""通常"", ""维修工"", ""钓鱼"", ""昨天"", ""红头文件"", ""安全意识"", ""，"", ""指南""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
488,1818,"[""。"", ""11"", ""的"", ""大额"", ""会"", ""夸张"", ""一"", ""节是"", ""或"", ""通常""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""缺乏"", ""双十"", ""购物"", ""，"", ""促销"", ""可靠"", ""消息"", ""近年来"", ""未经"", ""”"", ""许多"", ""话题"", ""出现"", ""然而"", ""类似"", ""推出"", ""折扣"", ""细节"", ""网络"", ""最大""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
489,2971,"[""产品质量"", ""加强"", ""乳制品"", ""管控"", ""企业"", ""知名"", ""中国"", ""蒙牛"", ""曾"", ""质量"", ""公历"", ""关注"", ""月"", ""问题"", ""天"", ""中"", ""不"", ""引发"", ""日""]","[4e-06, 3e-06, 3e-06, 3e-06, 3e-06, 3e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0]","[""。"", ""最"", ""29"", ""2"", ""的"", ""）"", ""在"", ""是"", ""因为"", ""多"", ""近年来""]","[-2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0]"
490,1503,"[""钓鱼岛"", ""。"", ""中国"", ""及其"", ""的"", ""主权"", ""证实"", ""分歧"", ""中日"", ""对话"", ""问题"", ""致力于"", ""无可争辩"", ""交火"", ""是"", ""争端"", ""两国""]","[2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""官方消息"", ""没有"", ""妥善处理"", ""维护"", ""依法"", ""正当行为"", ""执法"", ""，"", ""立场"", ""舰船"", ""协商"", ""海警"", ""和平解决""]","[-3e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
491,1433,"[""曾多次"", ""吗"", ""富民路"", ""调研"", ""需要"", ""推进"", ""行政区划"", ""目前"", ""静安"", ""静安区"", ""时候"", ""闸北"", ""不会"", ""未有"", ""优化"", ""长期"", ""房价"", ""上海市政府"", ""怎么"", ""这么"", ""2000"", ""新""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""待遇"", ""报道"", ""学区"", ""受"", ""两边"", ""居民"", ""和"", ""那""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
492,1920,"[""隔离病房"", ""逃离"", ""。"", ""的"", ""是"", ""2020""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0]","[""西安市"", ""武汉"", ""警方"", ""区"", ""引发"", ""2016"", ""撤县"", ""不严"", ""户县"", ""邑"", ""确有"", ""期间"", ""门诊"", ""设区"", ""案例"", ""疫情"", ""极少"", ""，"", ""官方"", ""有"", ""管控"", ""通报"", ""传播"", ""年""]","[-1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
493,3780,"["","", ""失去"", ""像"", ""希望"", ""是"", ""患者"", ""靶向"", ""突破"", ""。"", ""与"", ""已经"", ""这"", ""大""]","[0.000728, 0.000227, 0.000217, 0.000207, 0.000153, 0.000152, 0.000143, 0.000137, 0.000136, 0.000125, 0.000123, 0.000122, 0.000101]","[""需要"", ""病理"", ""但"", ""手段"", ""体检"", ""明显"", ""常用"", ""检查"", ""手术"", ""肿瘤"", ""至关重要"", ""很难"", ""有"", ""早期"", ""大家"", ""部分"", ""可以""]","[-0.001054, -0.000551, -0.000255, -0.000241, -0.000216, -0.000188, -0.000176, -0.00017, -0.000161, -0.00016, -0.000145, -0.000131, -0.000125, -0.000124, -0.000115, -0.000111, -0.000106]"
494,5050,"[""争议"", ""互联网"", ""引发"", ""，"", ""社会"", ""添麻烦"", ""广场"", ""扰民"", ""既有"", ""生活"", ""公交"", ""国家"", ""部分"", ""讨论"", ""原住民"", ""谁""]","[7e-05, 6.9e-05, 6.8e-05, 6.4e-05, 5.7e-05, 5.6e-05, 5.6e-05, 5.6e-05, 5.3e-05, 5.2e-05, 5e-05, 4.9e-05, 4.7e-05, 4.3e-05, 4.1e-05, 3.1e-05]","[""跨越"", ""。"", ""这种"", ""需要"", ""的"", ""数字"", ""差异"", ""注意"", ""使"", ""\"""", ""代际"", ""与"", ""如"", ""但""]","[-6.7e-05, -4.4e-05, -4.2e-05, -4.1e-05, -3.7e-05, -3.7e-05, -3.5e-05, -3.1e-05, -3e-05, -2.6e-05, -2.5e-05, -2.5e-05, -1.6e-05, -1.4e-05]"
495,2260,"[""秦某"", ""和"", ""\"""", ""上海"", ""后经"", ""骗取"", ""获得"", ""同情"", ""被"", ""元"", ""。"", ""金额"", ""当时"", ""调查"", ""年"", ""找回""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""暴露"", ""监管"", ""市民"", ""丢失"", ""漏洞"", ""关注"", ""，"", ""表演"", ""2015"", ""公众"", ""务工人员"", ""典型"", ""捐款"", ""悲情""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
496,1717,"[""完善"", ""公正"", ""严格"", ""买菜"", ""有"", ""问题"", ""盗窃"", ""法律"", ""依法"", ""传闻"", ""大妈"", ""进行"", ""必然"", ""怎么"", ""中国"", ""官方"", ""犯罪行为"", ""微小"", ""成本"", ""往往""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","["","", ""有期徒刑"", ""或"", ""受到"", ""。"", ""判"", ""五年"", ""编个"", ""肯定"", ""法院""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
497,1520,"[""需"", ""信息"", ""消息"", ""核实"", ""。"", ""2023"", ""地址"", ""编号"", ""大家"", ""先""]","[0.000153, 0.000133, 0.000102, 8.5e-05, 7.8e-05, 6.6e-05, 6e-05, 5.9e-05, 5.8e-05, 5e-05]","[""缺失"", ""存在"", ""，"", ""电话"", ""而"", ""萍乡"", ""出现"", ""？"", ""多地"", ""昆明"", ""沃尔玛"", ""曾"", ""安保"", ""这种"", ""通报"", ""配备"", ""超市"", ""公安部"", ""我见"", ""案例""]","[-0.000489, -0.000348, -0.000267, -0.000137, -0.000128, -0.000116, -0.000109, -0.000108, -0.000105, -0.000104, -0.000104, -0.000102, -0.000101, -9.5e-05, -8.8e-05, -8.6e-05, -8.1e-05, -7.4e-05, -7e-05, -6.8e-05]"
498,3613,"[""豆浆"", ""目前"", ""乳腺癌"", ""安全"", ""较弱"", ""摄入"", ""研究"", ""但"", ""适量"", ""含有"", ""有益健康"", ""大多数"", ""医学"", ""疾病"", ""作用"", ""过量"", ""患者"", ""相似"", ""尚未"", ""活性"", ""需谨慎""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""证实"", ""个体差异"", ""-"", ""型"", ""雌激素"", ""可能"", ""每日"", ""、""]","[-2e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
499,6183,"["","", ""看"", ""的"", ""哲学"", ""终极"", ""揍"", ""传播"", ""时"", ""吸血鬼"", ""社交"", ""办公室""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""面对现实"", ""体现"", ""晚安"", ""著名作家"", ""强调"", ""厂里"", ""常"", ""加"", ""著称"", ""贴着"", ""代表作"", ""霸王别姬"", ""职场"", ""饮水机"", ""这种"", ""趴下"", ""文本"", ""躺平"", ""上班""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
500,3040,"[""缺乏"", ""国内外"", ""新闻来源"", ""过于"", ""专业"", ""军犬"", ""等"", ""牺牲"", ""，"", ""描写"", ""冷静"", ""是"", ""部队"", ""都"", ""处理"", ""有"", ""军用"", ""典型"", ""灾难"", ""犬"", ""夸大"", ""常"", ""不会""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""的"", ""或"", ""\"""", ""数字"", ""类似"", ""时间""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
